PERMNO,DelistingDt,DelDtPrc,DelDtPrcFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,DelPERMNO,DelPERMCO,DelRet,DelRetMissType,DelNextDt,DelNextPrc,DelNextPrcFlg,DelAmtDt,DelDivAmt,DelDisType,DelDlyDt,PrimaryExch,SICCD,NASDIssuno
14397,2015-09-18,43.090000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.030376,NA,,,DA,2015-10-28,44.398920,D1,2015-09-21,R,6726,0
14398,2015-09-18,39.250000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.009347,NA,,,DA,2015-10-28,39.616860,D1,2015-09-21,R,6726,0
14400,2021-09-07,8.990000,TR,MER,FPAY,UNAV,CASH,0,53688,0.001112,NA,,,DA,2021-09-08,9.000000,D1,2021-09-08,N,1531,0
14405,2017-03-31,50.070100,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001387,NA,,,DA,2017-04-03,50.139570,D1,2017-04-03,R,6726,0
14407,2017-12-22,33.450000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002307,NA,,,DA,2017-12-26,33.527170,D1,2017-12-26,R,6726,0
14408,2018-07-18,47.830000,TR,MER,FPAY,UNAV,STK,92239,52684,-0.007945,NA,,,DA,2018-07-19,47.450000,D1,2018-07-19,N,1382,0
14409,2017-11-10,29.320000,TR,MER,FPAY,UNAV,CST,24328,20662,-0.004277,NA,,,DA,2017-11-13,29.194600,D2,2017-11-13,N,1382,0
14411,2021-03-17,104.257300,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.010598,NA,,,DA,2021-03-18,103.152400,D1,2021-03-18,R,6726,0
14412,2021-03-17,78.522600,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.004738,NA,,,DA,2021-03-18,78.150590,D1,2021-03-18,R,6726,0
14413,2021-03-17,119.258800,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.012564,NA,,,DA,2021-03-18,117.760400,D1,2021-03-18,R,6726,0
14414,2022-01-28,41.600000,TR,MER,FPAY,UNAV,CASH,0,20260,-0.002404,NA,,,DA,2022-01-31,41.500000,D1,2022-01-31,N,6733,0
14415,2017-11-15,37.130000,TR,MER,FPAY,UNAV,STK,16581,55858,0.008044,NA,,,DA,2017-11-16,37.428660,D1,2017-11-16,N,6733,0
14416,2016-02-01,3.670000,TR,GDR,VCL,INSC,PRCF,0,0,-0.316076,NA,2016-02-02,2.510000,DP,2016-02-02,0.000000,NO,2016-02-02,N,1522,0
14417,2017-09-12,1.120000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.196429,NA,2017-09-14,0.900000,DP,2017-09-14,0.000000,NO,2017-09-13,N,1381,0
14418,2018-08-24,12.250000,TR,GDR,VCL,CORQ,PRCF,0,0,0.004082,NA,2018-08-27,12.300000,DP,2018-08-27,0.000000,NO,2018-08-27,Q,9999,73002
14420,2019-06-12,3.610000,TR,GDR,VCL,SHLD,PRCF,0,0,0.108033,NA,2019-06-13,4.000000,DP,2019-06-13,0.000000,NO,2019-06-13,Q,9999,70070210
14421,2019-12-26,0.360000,TR,GDR,VCL,INSC,PRCF,0,0,-0.386111,NA,2019-12-27,0.221000,DP,2019-12-27,0.000000,NO,2019-12-27,Q,9999,73545
14423,2024-04-10,1.725000,TR,GDR,VCL,FING,PRCF,0,0,0.188406,NA,2024-04-11,2.050000,DP,2024-04-11,0.000000,NO,2024-04-11,Q,9999,73111
14425,2018-10-05,28.240000,TR,MER,FPAY,UNAV,CASH,0,55587,0.000354,NA,,,DA,2018-10-08,28.250000,D1,2018-10-08,Q,9999,73216
14426,2021-12-27,38.220000,TR,MER,FPAY,UNAV,CASH,0,3230,0.000785,NA,,,DA,2021-12-28,38.250000,D1,2021-12-28,Q,9999,73869
14433,2022-03-07,12.510000,TR,MER,FPAY,UNAV,CASH,0,25865,0.000000,NA,,,DA,2022-03-08,12.510000,D1,2022-03-08,Q,9999,73235
14441,2021-09-01,17.100000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2021-09-02,17.100000,D1,2021-09-02,Q,7331,68184
14442,2024-10-07,2.500000,TR,GDR,VCL,FING,PRCF,0,0,-0.412000,NA,2024-10-08,1.470000,DP,2024-10-08,0.000000,NO,2024-10-08,Q,9999,73284
14447,2018-04-24,0.270100,TR,GDR,VCL,INSC,PRCF,0,0,0.073676,NA,2018-04-25,0.290000,DP,2018-04-25,0.000000,NO,2018-04-25,Q,9999,69927
14448,2015-05-04,100.960000,TR,MER,FPAY,UNAV,CASH,0,5310,0.000396,NA,,,DA,2015-05-05,101.000000,D1,2015-05-05,Q,9999,73672
14449,2023-10-24,0.434900,TR,GDR,VCL,FING,PRCF,0,0,-0.160727,NA,2023-10-25,0.365000,DP,2023-10-25,0.000000,NO,2023-10-25,Q,9999,73124
14451,2023-03-03,8.370000,TR,MER,FPAY,UNAV,CSHN,0,0,-0.044205,MV,,,DA,2023-03-06,0.000000,D2,2023-03-06,Q,9999,73501
14455,2018-09-18,0.327300,TR,GDR,VCL,LP,PRCF,0,0,-0.446991,NA,2018-09-19,0.181000,DP,2018-09-19,0.000000,NO,2018-09-19,Q,9999,73400
14456,2024-10-02,2.140000,TR,GDR,VCL,FING,PRCF,0,0,-0.070093,NA,2024-10-03,1.990000,DP,2024-10-03,0.000000,NO,2024-10-03,Q,9999,73708
14457,2021-11-18,9.120000,TR,MER,FPAY,UNAV,CSHN,0,53682,-0.067982,MV,,,DA,2021-11-19,0.000000,D2,2021-11-19,Q,9999,72954
14458,2022-06-02,0.051000,TR,GDR,VCL,CORQ,PRCF,0,0,-0.627451,NA,2022-06-07,0.019000,DP,2022-06-07,0.000000,NO,2022-06-03,Q,9999,73450
14463,2015-10-09,13.760000,TR,MER,FPAY,UNAV,CASH,0,0,0.017442,NA,,,DA,2015-10-12,14.000000,D1,2015-10-12,Q,5047,73886
14464,2020-12-31,34.180000,TR,MER,FPAY,UNAV,CASH,0,29870,-0.063780,NA,,,DA,2021-01-04,32.000000,D1,2021-01-04,Q,9999,72677
14465,2016-05-10,0.140100,TR,GDR,VCL,BKPY,PRCF,0,0,0.000000,NA,2016-05-11,0.140100,DP,2016-05-11,0.000000,NO,2016-05-11,Q,9999,73739
14470,2016-09-26,3.900000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2016-09-27,3.900000,D1,2016-09-27,Q,9999,73785
14471,2016-08-31,23.260000,TR,MER,FPAY,UNAV,CST,11992,9882,-0.016456,NA,,,DA,2016-09-01,22.877230,D2,2016-09-01,Q,9999,73177
14473,2019-04-26,37.000000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003963,NA,,,DA,2019-04-29,37.146620,D1,2019-04-29,R,6726,0
14474,2017-10-13,11.740000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001022,NA,,,DA,2017-10-16,11.752000,D1,2017-10-16,R,6726,0
14475,2015-01-26,13.250000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.019395,NA,,,DA,2015-01-27,12.993010,D1,2015-01-27,R,6726,0
14476,2017-10-13,11.680000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002478,NA,,,DA,2017-10-16,11.708940,D1,2017-10-16,R,6726,0
14477,2015-01-26,14.059900,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.021037,NA,,,DA,2015-01-27,13.764120,D1,2015-01-27,R,6726,0
14478,2020-01-31,36.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000270,NA,,,DA,2020-02-03,37.000000,D1,2020-02-03,N,5031,0
14480,2019-09-03,25.430000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000703,NA,,,DA,2019-09-04,25.447880,D1,2019-09-04,R,6726,0
14481,2016-08-23,24.580000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002563,NA,,,DA,2016-08-24,24.643010,D1,2016-08-24,R,6726,0
14482,2016-08-23,22.520000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.004706,NA,,,DA,2016-08-24,22.625970,D1,2016-08-24,R,6726,0
14483,2024-08-12,33.010000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.004620,NA,,,DA,2024-08-13,33.162500,D1,2024-08-13,Q,6726,73923
14491,2017-07-24,19.540000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.000556,NA,,,DA,2017-07-25,19.550870,D1,2017-07-25,R,6726,0
14498,2019-08-08,4.440000,TR,MER,FPAY,UNAV,CASH,0,16466,0.002252,NA,,,DA,2019-08-09,4.450000,D1,2019-08-09,N,7373,0
14499,2019-07-01,13.050000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2019-07-02,13.050000,D1,2019-07-02,N,7372,0
14500,2022-10-05,26.600000,TR,MER,FPAY,UNAV,CASH,0,0,0.019831,NA,,,DA,2022-10-06,27.127500,D2,2022-10-06,A,6798,0
14502,2022-02-16,2.050000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2022-02-17,2.050000,D1,2022-02-17,N,7371,0
14504,2023-09-01,3.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.002506,NA,,,DA,2023-09-05,4.000000,D1,2023-09-05,N,7311,0
14506,2016-12-05,10.500000,TR,MER,FPAY,UNAV,CASH,0,16665,0.000000,NA,,,DA,2016-12-06,10.500000,D1,2016-12-06,N,7319,0
14507,2024-05-03,7.760000,TR,MER,FPAY,UNAV,STK,25086,55693,0.015028,NA,,,DA,2024-05-06,7.876617,D1,2024-05-06,N,6722,0
14508,2017-10-06,15.790000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.002546,NA,,,DA,2017-10-09,15.830200,D1,2017-10-09,R,6726,0
14511,2015-10-08,12.030000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.019759,NA,,,DA,2015-10-09,12.267700,D1,2015-10-09,R,6726,0
14512,2016-04-29,30.740000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.018679,NA,,,DA,2016-05-02,31.314200,D1,2016-05-02,R,6726,0
14514,2020-05-04,1.110000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.004775,NA,,,DA,2020-05-05,1.104700,D1,2020-05-05,N,6726,0
14519,2016-08-24,23.533000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.006700,NA,,,DA,2016-08-25,23.690670,D1,2016-08-25,R,6726,0
14524,2016-02-22,18.000000,TR,MER,FPAY,UNAV,CASH,0,12499,0.000000,NA,,,DA,2016-02-23,18.000000,D1,2016-02-23,N,6799,0
14527,2017-09-01,32.570000,TR,MER,FPAY,UNAV,CASH,0,0,-0.002149,NA,,,DA,2017-09-05,32.500000,D1,2017-09-05,N,8211,0
14528,2022-11-30,0.393600,TR,MER,FPAY,UNAV,CSHN,0,0,-0.136179,MV,,,DA,2022-12-01,0.000000,D2,2022-12-01,Q,9999,73666
14530,2019-04-25,0.110000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.254545,NA,2019-04-26,0.082000,DP,2019-04-26,0.000000,NO,2019-04-26,Q,9999,73888
14537,2015-06-09,14.000000,TR,MER,FPAY,UNAV,CASH,0,21411,0.000000,NA,,,DA,2015-06-10,14.000000,D1,2015-06-10,Q,9999,74036
14538,2023-04-12,0.087000,TR,GDR,VCL,FING,PRCF,0,0,-0.494253,NA,2023-04-13,0.044000,DP,2023-04-13,0.000000,NO,2023-04-13,Q,9999,73854
14550,2024-04-05,1.100000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2024-04-08,1.100000,D1,2024-04-08,Q,9999,73605
14552,2018-02-07,26.950000,TR,MER,FPAY,UNAV,CASH,0,0,0.001855,NA,,,DA,2018-02-08,27.000000,D1,2018-02-08,Q,1381,72441
14553,2015-10-06,26.320000,TR,MER,FPAY,UNAV,STK,88343,37718,0.012335,NA,,,DA,2015-10-07,26.644670,D1,2015-10-07,Q,9999,73638
14554,2024-08-06,1.580000,TR,GDR,VCL,FING,PRCF,0,0,-0.050633,NA,2024-08-07,1.500000,DP,2024-08-07,0.000000,NO,2024-08-07,Q,9999,73782
14555,2024-01-26,0.040100,TR,GDR,VCL,FING,PRCF,0,0,,DM,,,DM,,,NO,2024-01-29,Q,9999,74094
14557,2016-10-24,23.420000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001265,NA,,,DA,2016-10-25,23.449630,D1,2016-10-25,Q,6726,74049
14560,2024-03-13,23.670000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001303,NA,,,DA,2024-03-14,23.700850,D1,2024-03-14,R,6726,0
14561,2015-06-19,27.369900,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.005126,NA,,,DA,2015-06-22,27.229600,D1,2015-06-22,R,6726,0
14562,2014-12-26,47.250000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.006349,NA,,,DA,2014-12-29,47.550000,D1,2014-12-29,R,6726,0
14563,2015-10-30,18.040100,TR,GLI,FPAY,UNAV,UNAV,0,0,0.007869,NA,,,DA,2015-11-02,18.182050,D1,2015-11-02,R,6726,0
14564,2021-12-02,7.050000,TR,MER,FPAY,UNAV,STK,91111,50309,0.003360,NA,,,DA,2021-12-03,7.073685,D1,2021-12-03,N,4922,0
14567,2021-06-14,59.890000,TR,MER,FPAY,UNAV,STK,21548,58459,0.039159,NA,,,DA,2021-06-15,62.235250,D1,2021-06-15,N,5499,0
14570,2016-09-30,31.340000,TR,MER,FPAY,UNAV,STK,13911,54401,-0.017332,NA,,,DA,2016-10-03,30.796800,D1,2016-10-03,N,8732,0
14572,2024-04-11,1.082400,TR,GDR,VCL,FING,PRCF,0,0,-0.722838,NA,2024-04-12,0.300000,DP,2024-04-12,0.000000,NO,2024-04-12,N,6799,0
14573,2018-05-30,21.620000,TR,MER,FPAY,UNAV,CASH,0,50965,0.033534,NA,,,DA,2018-05-31,22.345000,D2,2018-05-31,N,6799,0
14575,2018-11-02,14.180000,TR,GLI,NFP,UNAV,UNAV,0,0,,DP,,,DA,2020-08-11,15.460000,MU,2018-11-05,N,6798,0
14578,2016-06-13,10.290000,TR,MER,FPAY,UNAV,CASH,0,8045,0.000972,NA,,,DA,2016-06-14,10.300000,D1,2016-06-14,N,7372,0
14581,2018-03-16,26.910100,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.004986,NA,,,DA,2018-03-19,26.775930,D1,2018-03-19,R,6726,0
14582,2019-03-14,20.899800,TR,GLI,FPAY,UNAV,UNAV,0,0,0.010249,NA,,,DA,2019-03-15,21.114010,D1,2019-03-15,R,6726,0
14583,2017-03-22,27.740000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003024,NA,,,DA,2017-03-23,27.823890,D1,2017-03-23,R,6726,0
14586,2018-03-16,14.480000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.011846,NA,,,DA,2018-03-19,14.308470,D1,2018-03-19,R,6726,0
14587,2018-03-16,37.830000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.003148,NA,,,DA,2018-03-19,37.710920,D1,2018-03-19,R,6726,0
14588,2018-11-20,12.760000,TR,MER,FPAY,UNAV,CASH,0,0,-0.000784,NA,,,DA,2018-11-21,12.750000,D1,2018-11-21,N,5812,0
14589,2021-11-23,8.220000,TR,MER,FPAY,UNAV,CSHN,0,54087,-0.014599,MV,,,DA,2021-11-24,0.000000,D2,2021-11-24,Q,9999,74054
14590,2023-03-30,3.000000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2023-03-31,3.000000,D1,2023-03-31,Q,9999,73840
14594,2018-11-26,12.680000,TR,MER,FPAY,UNAV,CSHN,0,0,-0.014196,MV,,,DA,2018-11-27,0.000000,D2,2018-11-27,Q,2834,74126
14595,2017-11-08,0.223000,TR,GDR,VCL,LP,PRCF,0,0,-0.282511,NA,2017-11-09,0.160000,DP,2017-11-09,0.000000,NO,2017-11-09,Q,9999,73938
14597,2015-05-21,37.550000,TR,GEX,FPAY,UNAV,STK,13875,54375,-0.007457,NA,,,DA,2015-05-22,37.270000,D1,2015-05-22,Q,9999,74122
14598,2015-01-16,13.115000,TR,MER,FPAY,UNAV,CST,75819,10302,0.015310,NA,,,DA,2015-01-20,13.315796,D2,2015-01-20,Q,9999,74276
14600,2019-01-18,20.530000,TR,MER,FPAY,UNAV,CASH,0,0,0.003410,NA,,,DA,2019-01-22,20.600000,D1,2019-01-22,Q,9999,74241
14602,2020-05-29,19.490000,TR,MER,FPAY,UNAV,STK,85020,15547,0.022832,NA,,,DA,2020-06-02,19.935000,D1,2020-06-01,Q,9999,74169
14612,2016-02-03,5.870000,TR,MER,FPAY,UNAV,CST,83633,14737,-0.132379,NA,,,DA,2016-02-04,5.092936,D2,2016-02-04,Q,9999,73762
14623,2015-09-09,24.690000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.001435,NA,,,DA,2015-09-10,24.654570,D1,2015-09-10,R,6726,0
14628,2018-12-17,25.185000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.024955,NA,,,DA,2018-12-18,25.813480,D1,2018-12-18,R,6726,0
14629,2016-12-15,25.040000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.000234,NA,,,DA,2016-12-16,25.034150,D1,2016-12-16,R,6726,0
14630,2020-04-14,19.930000,TR,MER,FPAY,UNAV,CASH,0,0,0.003512,NA,,,DA,2020-04-15,20.000000,D1,2020-04-15,N,5961,0
14633,2022-11-30,19.900000,TR,MER,FPAY,UNAV,CST,13730,54291,-0.000196,NA,,,DA,2022-12-01,19.896100,D2,2022-12-01,N,4612,0
14634,2021-01-12,16.930000,TR,MER,FPAY,UNAV,STK,75241,21366,-0.031752,NA,,,DA,2021-01-13,16.392440,D1,2021-01-13,N,1311,0
14636,2024-07-31,1.010000,TR,MER,FPAY,UNAV,CST,22596,59098,0.688960,NA,,,DA,2024-08-01,1.705850,D1,2024-08-01,A,3541,0
14637,2018-01-30,18.500000,TR,MER,FPAY,UNAV,CASH,0,21189,0.000000,NA,,,DA,2018-01-31,18.500000,D1,2018-01-31,N,2721,0
14638,2021-09-29,0.832300,TR,GDR,VCL,BKPY,PRCF,0,0,-0.030398,NA,2021-09-30,0.807000,DP,2021-09-30,0.000000,NO,2021-09-30,N,6798,0
14641,2022-11-21,77.480000,TR,MER,FPAY,UNAV,CASH,0,0,0.000258,NA,,,DA,2022-11-22,77.500000,D1,2022-11-22,N,7372,0
14643,2023-07-12,8.630000,TR,MER,FPAY,UNAV,CASH,0,54021,0.002317,NA,,,DA,2023-07-13,8.650000,D2,2023-07-13,N,4499,0
14644,2020-01-31,8.900000,TR,MER,FPAY,UNAV,CST,19229,57020,0.015956,NA,,,DA,2020-02-03,9.042009,D2,2020-02-03,Q,9999,73045
14645,2024-03-25,0.602200,TR,GDR,VCL,FING,PRCF,0,0,-0.445367,NA,2024-03-26,0.334000,DP,2024-03-26,0.000000,NO,2024-03-26,Q,2834,74186
14646,2019-10-21,18.880000,TR,MER,FPAY,UNAV,CASH,0,0,-0.046610,MV,,,DA,2019-10-22,0.000000,D2,2019-10-22,Q,9999,74246
14654,2019-05-22,6.450000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2019-05-23,6.450000,D1,2019-05-23,Q,9999,73948
14658,2018-11-08,27.500000,TR,MER,FPAY,UNAV,CASH,0,4298,0.000000,NA,,,DA,2018-11-09,27.500000,D1,2018-11-09,Q,9999,74193
14659,2019-02-20,21.890000,BA,GLI,FPAY,UNAV,UNAV,0,0,-0.009357,NA,,,DA,2019-02-21,21.685180,D1,2019-02-21,Q,6726,74535
14660,2023-04-10,30.030000,TR,MER,FPAY,UNAV,CSHN,0,56679,-0.092574,MV,,,DA,2023-04-11,0.000000,D2,2023-04-11,Q,9999,53724
14666,2022-12-30,0.380000,TR,GDR,VCL,CORQ,PRCF,0,0,0.184211,NA,2023-01-03,0.450000,DP,2023-01-03,0.000000,NO,2023-01-03,Q,9999,74014
14667,2022-03-25,4.480000,TR,MER,FPAY,UNAV,CASH,0,0,0.004464,NA,,,DA,2022-03-28,4.500000,D1,2022-03-28,Q,9999,73897
14669,2016-12-01,11.950000,TR,MER,FPAY,UNAV,CASH,0,0,0.004184,NA,,,DA,2016-12-02,12.000000,D1,2016-12-02,Q,9999,73815
14671,2017-09-26,51.620000,TR,MER,FPAY,UNAV,CST,91356,50861,-0.009015,NA,,,DA,2017-09-27,51.154670,D2,2017-09-27,Q,6022,48144
14675,2020-06-18,0.813800,TR,GDR,VCL,CORQ,PRCF,0,0,-0.127550,NA,2020-06-19,0.710000,DP,2020-06-19,0.000000,NO,2020-06-19,Q,9999,72614
14683,2016-05-16,0.156700,TR,GDR,VCL,LP,PRCF,0,0,-0.425654,NA,2016-05-18,0.090000,DP,2016-05-18,0.000000,NO,2016-05-17,N,8741,0
14685,2017-11-17,17.350000,TR,GEX,FPAY,UNAV,STK,17036,56119,0.059942,NA,,,DA,2017-11-20,18.390000,D1,2017-11-20,N,6211,0
14687,2024-12-11,21.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000455,NA,,,DA,2024-12-12,22.000000,D1,2024-12-12,Q,4911,74210
14691,2024-03-21,32.480000,TR,MER,FPAY,UNAV,CASH,0,11300,0.000616,NA,,,DA,2024-03-22,32.500000,D1,2024-03-22,Q,2834,73834
14692,2014-11-13,0.900000,TR,GDR,VCL,FING,PRCF,0,0,,DM,,,DM,,,NO,2014-11-14,Q,1731,73945
14693,2021-02-19,19.750000,TR,MER,FPAY,UNAV,CASH,0,0,0.000000,NA,,,DA,2021-02-22,19.750000,D1,2021-02-22,Q,9999,57074
14695,2017-10-02,179.790000,TR,MER,FPAY,UNAV,CASH,0,5794,0.001168,NA,,,DA,2017-10-04,180.000000,D1,2017-10-03,Q,2836,74322
14696,2021-04-14,21.970000,TR,MER,FPAY,UNAV,CASH,0,53688,0.001365,NA,,,DA,2021-04-15,22.000000,D1,2021-04-15,Q,5945,74438
14697,2020-11-30,7.040000,TR,MER,FPAY,UNAV,CASH,0,0,0.001420,NA,,,DA,2020-12-01,7.050000,D1,2020-12-01,Q,9999,74459
14698,2016-06-15,0.185500,TR,GDR,VCL,MTMK,PRCF,0,0,-0.137466,NA,2016-06-17,0.160000,DP,2016-06-17,0.000000,NO,2016-06-16,Q,9999,66573
14703,2016-09-15,14.720000,TR,MER,FPAY,UNAV,STK,50017,2706,-0.047724,NA,,,DA,2016-09-16,14.017500,D1,2016-09-16,Q,9999,74310
14704,2022-02-25,108.610000,TR,MER,FPAY,UNAV,STK,17478,21179,-0.018288,NA,,,DA,2022-02-28,106.623700,D1,2022-02-28,N,8741,74622
14706,2016-12-30,0.690100,TR,GDR,VCL,CORQ,PRCF,0,0,0.441820,NA,2017-01-03,0.995000,DP,2017-01-03,0.000000,NO,2017-01-03,Q,9999,74620
14707,2022-08-12,10.080000,TR,MER,FPAY,UNAV,CSHN,0,0,-0.007937,MV,,,DA,2022-08-15,0.000000,D2,2022-08-15,Q,2836,69794
14709,2016-02-18,3.200000,TR,GDR,VCL,DELQ,PRCF,0,0,,DG,2016-10-19,1.750000,DP,2016-10-19,0.000000,NO,2016-02-19,Q,9999,72672
14712,2015-12-16,89.980000,TR,MER,FPAY,UNAV,CASH,0,29908,0.000222,NA,,,DA,2015-12-17,90.000000,D1,2015-12-17,Q,9999,74338
14713,2017-04-19,1.410000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.780142,NA,2017-04-21,0.310000,DP,2017-04-21,0.000000,NO,2017-04-20,N,8082,0
14717,2016-06-30,0.110000,TR,GDR,VCL,INSC,PRCF,0,0,-0.409091,NA,2016-07-01,0.065000,DP,2016-07-01,0.000000,NO,2016-07-01,A,7299,0
14718,2021-06-21,9.490000,TR,MER,FPAY,UNAV,USTK,0,0,0.000000,NA,,,DA,2021-06-22,9.490000,D1,2021-06-22,N,6726,0
14719,2020-11-12,5.360000,TR,MER,FPAY,UNAV,STK,63765,4338,0.061582,NA,,,DA,2020-11-13,5.690080,D1,2020-11-13,N,1382,0
14721,2019-11-08,0.158200,TR,GDR,VCL,LP,PRCF,0,0,-0.115044,NA,2019-11-11,0.140000,DP,2019-11-11,0.000000,NO,2019-11-11,N,1221,0
14723,2016-09-15,19.260000,TR,MER,FPAY,UNAV,CASH,0,0,-0.000519,NA,,,DA,2016-09-16,19.250000,D1,2016-09-16,N,7371,0
14727,2020-08-17,60.377600,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001108,NA,,,DA,2020-08-18,60.444520,D1,2020-08-18,R,6726,0
14730,2020-08-17,25.900000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.003522,NA,,,DA,2020-08-18,25.991210,D1,2020-08-18,R,6726,0
14732,2019-08-20,33.670000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.006547,NA,,,DA,2019-08-21,33.890450,D1,2019-08-21,R,6726,0
14733,2020-06-19,55.589000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.015850,NA,,,DA,2020-06-22,56.470070,D1,2020-06-22,R,6726,0
14735,2016-10-31,2.475000,BA,GDR,VCL,BKPY,PRCF,0,0,-0.325253,NA,2016-11-01,1.670000,DP,2016-11-01,0.000000,NO,2016-11-01,N,7941,0
14738,2021-03-17,48.822600,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.005817,NA,,,DA,2021-03-18,48.538590,D1,2021-03-18,R,6726,0
14739,2017-07-24,50.410000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.001816,NA,,,DA,2017-07-25,50.501540,D1,2017-07-25,R,6726,0
14740,2021-03-17,67.240000,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.012045,NA,,,DA,2021-03-18,66.430080,D1,2021-03-18,R,6726,0
14741,2021-03-17,91.373900,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.003789,NA,,,DA,2021-03-18,91.027640,D1,2021-03-18,R,6726,0
14742,2021-03-17,70.480500,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.005195,NA,,,DA,2021-03-18,70.114330,D1,2021-03-18,R,6726,0
14743,2017-07-24,52.594000,TR,GLI,FPAY,UNAV,UNAV,0,0,0.014950,NA,,,DA,2017-07-25,53.380260,D1,2017-07-25,R,6726,0
14746,2021-03-17,75.051100,TR,GLI,FPAY,UNAV,UNAV,0,0,-0.008059,NA,,,DA,2021-03-18,74.446300,D1,2021-03-18,R,6726,0
14750,2022-10-11,37.870000,TR,MER,FPAY,UNAV,CST,23486,59427,0.046139,NA,,,DA,2022-10-12,39.617290,D2,2022-10-12,N,7342,0
14751,2023-11-29,169.990000,TR,MER,FPAY,UNAV,CASH,0,0,0.000059,NA,,,DA,2023-11-30,170.000000,D1,2023-11-30,N,5111,0
14752,2021-01-08,801.000000,TR,GEX,FPAY,UNAV,STK,20391,57695,0.085518,NA,,,DA,2021-01-11,869.500000,D1,2021-01-11,N,6733,0
14753,2017-09-29,18.200000,TR,MER,FPAY,UNAV,CASH,0,0,-0.002747,NA,,,DA,2017-10-02,18.150000,D2,2017-10-02,N,7363,0
14754,2016-11-21,1.700000,TR,GDR,VCL,SERQ,PRCF,0,0,-0.264706,NA,2016-11-22,1.250000,DP,2016-11-22,0.000000,NO,2016-11-22,N,3646,0
14755,2021-10-08,56.560000,TR,MER,FPAY,UNAV,STK,22174,58816,-0.021570,NA,,,DA,2021-10-11,55.340000,D1,2021-10-11,N,2821,0
14756,2020-09-23,0.430000,TR,GDR,VCL,BKPY,PRCF,0,0,-0.781395,NA,2020-09-24,0.094000,DP,2020-09-24,0.000000,NO,2020-09-24,N,6726,0
14757,2019-07-19,24.173900,TR,MER,FPAY,UNAV,STK,18813,56813,0.003975,NA,,,DA,2019-07-22,24.270000,D1,2019-07-22,R,6726,0
